TweetPostedTime,TweetID,TweetBody,TweetRetweetFlag,TweetSource,TweetInReplyToStatusID,TweetInReplyToUserID,TweetInReplyToScreenName,TweetRetweetCount,TweetFavoritesCount,TweetHashtags,TweetPlaceID,TweetPlaceName,TweetPlaceFullName,TweetCountry,TweetPlaceBoundingBox,TweetPlaceAttributes,TweetPlaceContainedWithin,UserID,UserName,UserScreenName,UserLocation,UserDescription,UserLink,UserExpandedLink,UserFollowersCount,UserFriendsCount,UserListedCount,UserSignupDate,UserTweetCount,MacroIterationNumber,tweet.place
Wed Nov 09 16:47:13 +0000 2016,796393719524130816,"""To Barack and Michelle Obama, our country owes you an enormous debt of gratitude. We thank you for your graceful, determined leadership.""",False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,134433,280514,,,,,,,,,1339835893,Hillary Clinton,HillaryClinton,"New York, NY","Wife, mom, grandma, women+kids advocate, FLOTUS, Senator, SecState, hair icon, pantsuit aficionado, 2016 presidential candidate. Tweets from Hillary signed -H",https://t.co/xhPHAcvdoc,http://HillaryClinton.com,10990559,760,34234,Tue Apr 09 18:04:35 +0000 2013,9837,0,
Tue Nov 08 02:07:58 +0000 2016,795810062153433092,"RT @CNN: President Obama: ""We now have the chance to elect a 45th president who will build on our progress"" https://t.co/naPsHB84G4",True,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,3858,0,,,,,,,,,1339835893,Hillary Clinton,HillaryClinton,"New York, NY","Wife, mom, grandma, women+kids advocate, FLOTUS, Senator, SecState, hair icon, pantsuit aficionado, 2016 presidential candidate. Tweets from Hillary signed -H",https://t.co/xhPHAcvdoc,http://HillaryClinton.com,10990559,760,34234,Tue Apr 09 18:04:35 +0000 2013,9837,0,
Mon Nov 07 02:29:09 +0000 2016,795453002140229633,"RT @AdamSmith_usa: Hillary passed Obama in total black voters who participated in Early Voting in Florida. 

2012: 539,000
2016: 564,000 (n.",True,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,6591,0,,,,,,,,,1339835893,Hillary Clinton,HillaryClinton,"New York, NY","Wife, mom, grandma, women+kids advocate, FLOTUS, Senator, SecState, hair icon, pantsuit aficionado, 2016 presidential candidate. Tweets from Hillary signed -H",https://t.co/xhPHAcvdoc,http://HillaryClinton.com,10990559,760,34234,Tue Apr 09 18:04:35 +0000 2013,9837,0,
Thu Nov 03 20:43:33 +0000 2016,794278866181357572,.@FLOTUS is with her. Are you? https://t.co/gGLS6SO7sf https://t.co/F05u8pq2rP,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,2362,8197,,,,,,,,,1339835893,Hillary Clinton,HillaryClinton,"New York, NY","Wife, mom, grandma, women+kids advocate, FLOTUS, Senator, SecState, hair icon, pantsuit aficionado, 2016 presidential candidate. Tweets from Hillary signed -H",https://t.co/xhPHAcvdoc,http://HillaryClinton.com,10990559,760,34234,Tue Apr 09 18:04:35 +0000 2013,9837,0,
